pid,date,min_irrigated_yield,max_irrigated_yield,avg_irrigated_yield,stddev_irrigated_yield,min_nonirrigated_yield,max_nonirrigated_yield,avg_nonirrigated_yield,stddev_nonirrigated_yield,avg_irrigation,stddev_irrigation,max_irrigated_type,max_nonirrigated_type
301977,2020-09-01,10.99,55.28,32.20,16.64,7.48,17.57,12.19,3.70,374.04,149.25,"srwc-pont-fritzi-best,srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-beaupre-best","srwc-pont-raspalje,srwc-pont-beaupre-best,srwc-pont-raspalje,srwc-pont-beaupre-best"
289930,2020-09-01,6.26,34.48,20.02,10.41,6.26,15.79,11.14,3.86,222.31,94.37,"srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-fritzi-best","srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-raspalje,srwc-pont-raspalje"
289595,2020-09-01,6.29,34.42,20.01,10.36,6.29,18.46,12.91,4.77,195.94,86.69,"srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-fritzi-best,srwc-pont-beaupre-best","srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-fritzi-best,srwc-pont-raspalje"
302653,2020-09-01,12.14,58.18,34.06,17.25,8.11,20.60,14.10,4.47,382.34,150.74,"srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-fritzi-best,srwc-pont-beaupre-best","srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-fritzi-best,srwc-pont-raspalje"
302654,2020-09-01,12.22,58.34,34.17,17.27,7.92,18.97,13.25,3.96,388.08,152.49,"srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-fritzi-best","srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-raspalje,srwc-pont-fritzi-best"
296688,2020-09-01,6.56,36.35,21.03,11.18,1.54,5.05,3.14,1.25,342.23,135.14,"srwc-pont-beaupre-best,srwc-pont-fritzi-best,srwc-pont-beaupre-best,srwc-pont-beaupre-best","srwc-pont-raspalje,gr-fischer2013,gr-fischer2013,srwc-pont-raspalje"
290716,2020-09-01,7.31,37.47,21.95,11.06,7.31,20.08,13.98,5.05,191.30,85.04,"srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-fritzi-best","srwc-pont-beaupre-best,srwc-pont-raspalje,srwc-pont-beaupre-best,srwc-pont-fritzi-best"
289932,2020-09-01,5.61,32.21,18.64,9.80,5.61,16.37,11.48,4.18,191.45,84.93,"srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-fritzi-best","srwc-pont-beaupre-best,srwc-pont-raspalje,srwc-pont-beaupre-best,srwc-pont-raspalje"
289819,2020-09-01,5.92,33.35,19.33,10.11,5.92,16.11,11.39,3.99,205.43,89.61,"srwc-pont-fritzi-best,srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-beaupre-best","srwc-pont-raspalje,srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-raspalje"
302988,2020-09-01,11.71,57.05,33.31,17.02,8.36,21.59,14.51,4.82,369.56,146.87,"srwc-pont-beaupre-best,srwc-pont-fritzi-best,srwc-pont-beaupre-best,srwc-pont-beaupre-best","srwc-pont-beaupre-best,srwc-pont-fritzi-best,srwc-pont-raspalje,srwc-pont-beaupre-best"
296340,2020-09-01,5.92,36.12,20.66,11.48,1.92,5.14,3.45,1.19,361.92,143.75,"srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-fritzi-best","gr-fischer2013,srwc-pont-raspalje,srwc-pont-raspalje,gr-fischer2013"
289820,2020-09-01,5.62,32.39,18.73,9.88,5.62,16.19,11.37,4.11,195.94,86.13,"srwc-pont-beaupre-best,srwc-pont-fritzi-best,srwc-pont-beaupre-best,srwc-pont-beaupre-best","srwc-pont-beaupre-best,srwc-pont-fritzi-best,srwc-pont-raspalje,srwc-pont-beaupre-best"
290602,2020-09-01,7.38,38.33,22.43,11.36,7.38,18.20,12.54,4.45,232.46,96.18,"srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-fritzi-best,srwc-pont-fritzi-best,srwc-pont-beaupre-best","srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-raspalje,srwc-pont-fritzi-best,srwc-pont-raspalje"
296794,2020-09-01,6.41,36.80,21.24,11.41,1.76,5.98,3.61,1.54,339.00,136.74,"srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-fritzi-best,srwc-pont-beaupre-best","srwc-pont-raspalje,srwc-pont-raspalje,gr-fischer2013,gr-fischer2013"
302203,2020-09-01,11.59,56.89,33.24,16.97,7.60,17.90,12.45,3.74,383.27,149.56,"srwc-pont-fritzi-best,srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-beaupre-best","srwc-pont-raspalje,srwc-pont-beaupre-best,srwc-pont-raspalje,srwc-pont-beaupre-best"
290131,2020-09-01,8.17,41.47,24.20,12.43,2.14,6.42,4.14,1.47,371.04,125.00,"srwc-pont-beaupre-best,srwc-pont-fritzi-best,srwc-pont-beaupre-best,srwc-pont-beaupre-best","srwc-pont-beaupre-best,srwc-pont-fritzi-best,srwc-pont-raspalje,srwc-pont-beaupre-best"
302542,2020-09-01,12.11,58.00,33.95,17.18,7.87,18.76,13.04,3.92,382.92,150.82,"srwc-pont-fritzi-best,srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-beaupre-best","srwc-pont-fritzi-best,srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-raspalje"
290488,2020-09-01,6.68,36.77,21.35,11.14,6.68,17.15,11.68,4.31,244.68,102.66,"srwc-pont-beaupre-best,srwc-pont-fritzi-best,srwc-pont-beaupre-best,srwc-pont-beaupre-best","srwc-pont-beaupre-best,srwc-pont-fritzi-best,srwc-pont-raspalje,srwc-pont-beaupre-best"
291619,2020-09-01,6.81,35.63,20.84,10.57,6.81,19.43,13.94,5.11,155.77,79.67,"srwc-pont-beaupre-best,srwc-pont-fritzi-best,srwc-pont-beaupre-best,srwc-pont-beaupre-best","srwc-pont-beaupre-best,srwc-pont-raspalje,srwc-pont-beaupre-best,srwc-pont-hart12coppice"
297246,2020-09-01,6.86,37.23,21.64,11.30,1.92,6.77,4.24,1.86,290.39,126.31,"srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-fritzi-best,srwc-pont-beaupre-best","srwc-pont-raspalje,gr-fischer2013,gr-fischer2013,srwc-pont-raspalje"
296796,2020-09-01,6.17,35.76,20.60,11.14,1.70,5.83,3.48,1.51,339.41,135.47,"srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-fritzi-best","srwc-pont-raspalje,srwc-pont-raspalje,gr-fischer2013,gr-fischer2013"
289593,2020-09-01,6.43,34.87,20.27,10.50,6.43,15.78,11.17,3.80,220.03,93.59,"srwc-pont-fritzi-best,srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-beaupre-best","srwc-pont-raspalje,srwc-pont-raspalje,srwc-pont-beaupre-best,srwc-pont-beaupre-best"
303889,2020-09-01,12.91,60.20,35.39,17.66,8.61,20.85,14.96,4.47,406.03,153.11,"srwc-pont-beaupre-best,srwc-pont-fritzi-best,srwc-pont-beaupre-best,srwc-pont-beaupre-best","srwc-pont-raspalje,srwc-pont-raspalje,srwc-pont-beaupre-best,srwc-pont-beaupre-best"
290375,2020-09-01,6.50,36.23,20.99,11.04,6.50,16.67,11.29,4.17,249.52,104.23,"srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-fritzi-best,srwc-pont-beaupre-best","srwc-pont-beaupre-best,srwc-pont-raspalje,srwc-pont-fritzi-best,srwc-pont-beaupre-best"
290155,2020-09-01,6.52,35.76,20.80,10.75,6.52,18.01,12.49,4.48,208.92,91.33,"srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-fritzi-best","srwc-pont-beaupre-best,srwc-pont-raspalje,srwc-pont-beaupre-best,srwc-pont-fritzi-best"
301645,2020-09-01,10.99,55.03,32.05,16.55,8.16,21.31,14.31,4.84,343.29,143.43,"srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-fritzi-best","srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-raspalje,srwc-pont-fritzi-best"
290130,2020-09-01,8.15,41.32,24.12,12.39,1.62,4.45,3.32,1.06,369.59,124.22,"srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-fritzi-best,srwc-pont-beaupre-best","gr-fischer2013,srwc-pont-beaupre-best,gr-fischer2013,srwc-pont-raspalje"
290136,2020-09-01,7.13,38.60,22.37,11.79,1.70,4.70,3.49,1.19,352.88,124.50,"srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-fritzi-best","srwc-pont-raspalje,srwc-pont-beaupre-best,srwc-pont-beaupre-best,gr-fischer2013"
291146,2020-09-01,8.49,43.46,25.35,13.02,4.25,10.22,6.79,2.01,349.72,125.83,"srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-fritzi-best,srwc-pont-beaupre-best","srwc-pont-raspalje,srwc-pont-raspalje,srwc-pont-raspalje,srwc-pont-raspalje"
294862,2020-09-01,6.50,37.57,21.57,11.80,2.02,6.12,3.89,1.57,343.39,137.28,"srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-fritzi-best","srwc-pont-raspalje,gr-fischer2013,srwc-pont-raspalje,gr-fischer2013"
296903,2020-09-01,6.44,37.34,21.53,11.60,1.73,5.56,3.36,1.40,334.71,137.36,"srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-fritzi-best,srwc-pont-beaupre-best","srwc-pont-raspalje,gr-fischer2013,gr-fischer2013,srwc-pont-raspalje"
289592,2020-09-01,6.36,34.56,20.08,10.43,6.24,15.02,10.50,3.68,225.12,94.70,"srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-fritzi-best","srwc-pont-raspalje,srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-raspalje"
301755,2020-09-01,11.63,56.87,33.24,16.94,7.97,20.64,14.06,4.57,369.81,146.83,"srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-fritzi-best,srwc-pont-beaupre-best","srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-fritzi-best,srwc-pont-raspalje"
290044,2020-09-01,5.98,33.92,19.69,10.23,5.98,17.59,12.21,4.48,191.34,85.48,"srwc-pont-beaupre-best,srwc-pont-fritzi-best,srwc-pont-beaupre-best,srwc-pont-beaupre-best","srwc-pont-raspalje,srwc-pont-fritzi-best,srwc-pont-beaupre-best,srwc-pont-beaupre-best"
290921,2020-09-01,8.11,42.09,24.53,12.66,2.40,6.50,4.89,1.65,351.10,125.27,"srwc-pont-beaupre-best,srwc-pont-fritzi-best,srwc-pont-beaupre-best,srwc-pont-beaupre-best","srwc-pont-raspalje,gr-fischer2013,srwc-pont-raspalje,srwc-pont-raspalje"
302318,2020-09-01,12.05,57.64,33.74,17.07,8.12,19.70,13.47,4.18,371.76,147.16,"srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-fritzi-best","srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-raspalje,srwc-pont-fritzi-best"
302091,2020-09-01,11.71,57.26,33.48,17.05,7.11,16.67,11.78,3.47,387.36,149.40,"srwc-pont-beaupre-best,srwc-pont-fritzi-best,srwc-pont-beaupre-best,srwc-pont-beaupre-best","srwc-pont-beaupre-best,srwc-pont-raspalje,srwc-pont-beaupre-best,srwc-pont-raspalje"
291934,2020-09-01,8.09,41.88,24.48,12.46,8.09,20.98,14.11,5.13,239.43,101.63,"srwc-pont-beaupre-best,srwc-pont-fritzi-best,srwc-pont-beaupre-best,srwc-pont-beaupre-best","srwc-pont-raspalje,srwc-pont-fritzi-best,srwc-pont-beaupre-best,srwc-pont-beaupre-best"
301979,2020-09-01,11.87,57.69,33.77,17.14,7.61,17.71,12.31,3.66,388.74,149.07,"srwc-pont-fritzi-best,srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-beaupre-best","srwc-pont-raspalje,srwc-pont-beaupre-best,srwc-pont-raspalje,srwc-pont-beaupre-best"
291709,2020-09-01,7.74,41.40,24.02,12.56,5.06,11.99,8.38,2.33,299.40,120.89,"srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-fritzi-best,srwc-pont-beaupre-best","srwc-pont-raspalje,srwc-pont-raspalje,srwc-pont-raspalje,srwc-pont-raspalje"
302206,2020-09-01,11.97,57.42,33.60,17.02,8.19,19.91,13.62,4.23,366.12,146.40,"srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-fritzi-best,srwc-pont-beaupre-best","srwc-pont-beaupre-best,srwc-pont-raspalje,srwc-pont-fritzi-best,srwc-pont-beaupre-best"
291144,2020-09-01,8.75,43.68,25.57,12.97,2.85,7.45,5.39,1.77,351.70,123.83,"srwc-pont-fritzi-best,srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-beaupre-best","srwc-pont-raspalje,srwc-pont-raspalje,srwc-pont-raspalje,srwc-pont-raspalje"
292362,2020-09-01,8.79,43.88,25.77,12.91,4.16,10.10,7.10,2.01,353.86,122.61,"srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-fritzi-best","srwc-pont-raspalje,srwc-pont-raspalje,srwc-pont-raspalje,srwc-pont-raspalje"
292045,2020-09-01,7.31,39.40,22.90,11.91,7.31,19.16,12.85,4.76,247.28,106.77,"srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-fritzi-best","srwc-pont-beaupre-best,srwc-pont-raspalje,srwc-pont-beaupre-best,srwc-pont-fritzi-best"
291377,2020-09-01,8.32,42.65,24.89,12.71,8.32,21.23,14.42,5.26,241.61,103.81,"srwc-pont-beaupre-best,srwc-pont-fritzi-best,srwc-pont-beaupre-best,srwc-pont-beaupre-best","srwc-pont-beaupre-best,srwc-pont-fritzi-best,srwc-pont-raspalje,srwc-pont-beaupre-best"
291379,2020-09-01,7.78,40.47,23.64,12.06,7.78,20.51,13.95,5.04,228.77,98.01,"srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-fritzi-best,srwc-pont-beaupre-best","srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-fritzi-best,srwc-pont-raspalje"
296462,2020-09-01,6.09,34.75,20.05,10.79,1.40,5.19,2.93,1.33,344.11,136.01,"srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-fritzi-best","gr-fischer2013,srwc-pont-raspalje,gr-fischer2013,gr-fischer2013"
302651,2020-09-01,10.88,54.97,31.98,16.59,7.68,19.46,13.22,4.28,372.56,149.07,"srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-fritzi-best","srwc-pont-raspalje-best,srwc-pont-raspalje,srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-fritzi-best"
292373,2020-09-01,8.12,42.50,24.76,12.76,3.19,8.34,5.82,1.91,329.09,124.64,"srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-fritzi-best","srwc-pont-raspalje,srwc-pont-raspalje,srwc-pont-raspalje,srwc-pont-raspalje"
291258,2020-09-01,8.53,43.67,25.46,13.08,4.70,10.63,7.26,1.95,344.86,125.45,"srwc-pont-fritzi-best,srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-beaupre-best","srwc-pont-raspalje,srwc-pont-raspalje,srwc-pont-raspalje,srwc-pont-raspalje"
291396,2020-09-01,6.92,35.25,20.66,10.38,6.92,20.72,14.33,5.45,159.23,77.51,"srwc-pont-beaupre-best,srwc-pont-fritzi-best,srwc-pont-beaupre-best,srwc-pont-beaupre-best","srwc-pont-beaupre-best,srwc-pont-fritzi-best,srwc-pont-hart12coppice,srwc-pont-beaupre-best"
289912,2020-09-01,7.02,38.33,22.20,11.73,1.76,4.85,3.45,1.19,352.83,125.22,"srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-fritzi-best,srwc-pont-beaupre-best","gr-fischer2013,srwc-pont-raspalje,gr-fischer2013,srwc-pont-raspalje"
296567,2020-09-01,5.99,36.06,20.66,11.40,1.81,5.68,3.54,1.43,346.85,141.18,"srwc-pont-beaupre-best,srwc-pont-fritzi-best,srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-fritzi-best","gr-fischer2013,srwc-pont-raspalje,srwc-pont-raspalje,srwc-pont-raspalje,gr-fischer2013"
291602,2020-09-01,7.61,39.89,23.28,11.92,7.61,22.50,15.18,5.85,202.31,89.59,"srwc-pont-beaupre-best,srwc-pont-fritzi-best,srwc-pont-beaupre-best,srwc-pont-beaupre-best","srwc-pont-beaupre-best,srwc-pont-fritzi-best,srwc-pont-raspalje,srwc-pont-beaupre-best"
302655,2020-09-01,12.51,59.00,34.61,17.39,8.19,19.97,13.69,4.23,388.47,151.28,"srwc-pont-beaupre-best,srwc-pont-fritzi-best,srwc-pont-beaupre-best,srwc-pont-beaupre-best","srwc-pont-raspalje,srwc-pont-fritzi-best,srwc-pont-beaupre-best,srwc-pont-beaupre-best"
301867,2020-09-01,11.71,57.18,33.44,17.02,7.79,19.42,13.29,4.16,380.20,148.19,"srwc-pont-fritzi-best,srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-beaupre-best","srwc-pont-fritzi-best,srwc-pont-beaupre-best,srwc-pont-raspalje,srwc-pont-beaupre-best"
302764,2020-09-01,11.89,57.66,33.71,17.17,8.12,19.85,13.52,4.23,377.71,149.14,"srwc-pont-fritzi-best,srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-beaupre-best","srwc-pont-fritzi-best,srwc-pont-raspalje,srwc-pont-beaupre-best,srwc-pont-beaupre-best"
302089,2020-09-01,11.13,55.60,32.41,16.69,7.57,18.21,12.62,3.87,376.25,149.02,"srwc-pont-beaupre-best,srwc-pont-fritzi-best,srwc-pont-beaupre-best,srwc-pont-beaupre-best","srwc-pont-beaupre-best,srwc-pont-raspalje,srwc-pont-beaupre-best,srwc-pont-raspalje"
301642,2020-09-01,10.76,54.54,31.73,16.47,7.66,19.21,13.26,4.21,359.64,147.20,"srwc-pont-beaupre-best,srwc-pont-fritzi-best,srwc-pont-beaupre-best,srwc-pont-beaupre-best","srwc-pont-raspalje,srwc-pont-raspalje,srwc-pont-beaupre-best,srwc-pont-beaupre-best"
302763,2020-09-01,11.20,55.80,32.51,16.77,8.01,21.21,14.21,4.82,368.88,147.77,"srwc-pont-fritzi-best,srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-beaupre-best","srwc-pont-fritzi-best,srwc-pont-beaupre-best,srwc-pont-raspalje,srwc-pont-beaupre-best"
291133,2020-09-01,8.30,42.03,24.52,12.60,1.84,5.13,3.85,1.30,369.49,126.24,"srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-fritzi-best","srwc-pont-raspalje,gr-fischer2013,srwc-pont-raspalje,gr-fischer2013"
289927,2020-09-01,6.20,35.05,20.29,10.70,6.20,15.64,10.77,3.90,238.35,100.86,"srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-fritzi-best,srwc-pont-beaupre-best","srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-raspalje,srwc-pont-raspalje"
290939,2020-09-01,7.73,39.29,23.05,11.57,6.86,17.77,12.23,4.35,218.35,92.01,"srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-fritzi-best","srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-raspalje,srwc-pont-fritzi-best"
301417,2020-09-01,9.99,52.43,30.36,16.05,7.44,18.97,13.03,4.24,352.20,147.70,"srwc-pont-fritzi-best,srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-beaupre-best","srwc-pont-fritzi-best,srwc-pont-raspalje,srwc-pont-beaupre-best,srwc-pont-beaupre-best"
291820,2020-09-01,8.58,43.63,25.54,12.93,8.57,21.07,14.39,5.20,252.89,109.29,"srwc-pont-beaupre-best,srwc-pont-fritzi-best,srwc-pont-beaupre-best,srwc-pont-beaupre-best","srwc-pont-beaupre-best,srwc-pont-fritzi-best,srwc-pont-beaupre-best,srwc-pont-raspalje"
296793,2020-09-01,6.67,38.05,21.98,11.76,1.77,6.07,3.66,1.57,340.94,138.52,"srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-fritzi-best,srwc-pont-beaupre-best","srwc-pont-raspalje,srwc-pont-raspalje,gr-fischer2013,gr-fischer2013"
294973,2020-09-01,6.46,37.58,21.57,11.80,2.04,6.09,3.93,1.56,340.52,137.77,"srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-fritzi-best,srwc-pont-beaupre-best,srwc-pont-beaupre-best","srwc-pont-raspalje,srwc-pont-raspalje,gr-fischer2013,srwc-pont-raspalje,gr-fischer2013"
291131,2020-09-01,7.81,40.43,23.54,12.20,1.87,5.31,3.52,1.26,372.07,124.68,"srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-fritzi-best,srwc-pont-beaupre-best","srwc-pont-raspalje,srwc-pont-raspalje,gr-fischer2013,gr-fischer2013"
294749,2020-09-01,6.46,37.35,21.45,11.72,2.04,6.09,3.94,1.54,341.61,136.98,"srwc-pont-beaupre-best,srwc-pont-fritzi-best,srwc-pont-beaupre-best,srwc-pont-beaupre-best","srwc-pont-raspalje,gr-fischer2013,srwc-pont-raspalje,gr-fischer2013"
292250,2020-09-01,8.65,44.19,25.85,13.13,4.64,11.15,8.03,2.21,352.71,123.96,"srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-fritzi-best,srwc-pont-beaupre-best","srwc-pont-raspalje,srwc-pont-raspalje,srwc-pont-raspalje,srwc-pont-raspalje"
294526,2020-09-01,6.11,36.23,20.73,11.47,2.68,7.16,4.83,1.56,328.03,134.87,"srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-fritzi-best","srwc-pont-raspalje,srwc-pont-raspalje,srwc-pont-raspalje,srwc-pont-raspalje"
296788,2020-09-01,6.34,37.13,21.35,11.63,1.43,4.84,2.82,1.21,350.99,140.21,"srwc-pont-beaupre-best,srwc-pont-fritzi-best,srwc-pont-beaupre-best,srwc-pont-beaupre-best","gr-fischer2013,gr-fischer2013,srwc-pont-raspalje,gr-fischer2013"
290584,2020-09-01,7.84,41.09,23.92,12.40,1.93,5.38,3.86,1.28,355.60,124.64,"srwc-pont-beaupre-best,srwc-pont-fritzi-best,srwc-pont-beaupre-best,srwc-pont-beaupre-best","srwc-pont-raspalje,gr-fischer2013,srwc-pont-raspalje,gr-fischer2013"
290349,2020-09-01,8.22,39.81,23.44,11.65,1.03,3.26,2.27,0.84,342.23,115.50,"srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-fritzi-best","srwc-pont-raspalje,srwc-pont-raspalje,gr-fischer2013,gr-fischer2013,gr-fischer2013"
289815,2020-09-01,6.09,34.41,19.90,10.51,5.48,13.63,9.75,3.38,238.81,100.47,"srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-fritzi-best,srwc-pont-beaupre-best","srwc-pont-beaupre-best,srwc-pont-raspalje,srwc-pont-raspalje,srwc-pont-raspalje"
287196,2020-09-01,11.98,45.81,27.86,12.07,11.98,41.39,26.47,10.59,67.90,35.19,"srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-fritzi-best,srwc-pont-beaupre-best","srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-fritzi-best,srwc-pont-beaupre-best"
290038,2020-09-01,6.14,35.16,20.31,10.81,5.40,12.56,8.99,2.92,253.23,104.72,"srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-fritzi-best,srwc-pont-beaupre-best","srwc-pont-raspalje,srwc-pont-raspalje,srwc-pont-raspalje,srwc-pont-raspalje"
289925,2020-09-01,6.12,34.75,20.09,10.65,5.68,13.52,9.78,3.30,255.08,104.46,"srwc-pont-fritzi-best,srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-beaupre-best","srwc-pont-raspalje,srwc-pont-raspalje,srwc-pont-raspalje,srwc-pont-raspalje"
287194,2020-09-01,14.02,50.28,30.86,12.93,14.02,48.16,30.33,12.28,89.60,41.95,"srwc-pont-fritzi-best,srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-beaupre-best","srwc-pont-fritzi-best,srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-beaupre-best"
296219,2020-09-01,5.73,35.67,20.34,11.42,1.56,4.49,2.87,1.07,356.81,143.19,"srwc-pont-fritzi-best,srwc-pont-beaupre-best,srwc-pont-hart12coppice,srwc-pont-beaupre-best,srwc-pont-beaupre-best","gr-fischer2013,gr-fischer2013,srwc-pont-raspalje,srwc-pont-raspalje,srwc-pont-raspalje"
304119,2020-09-01,11.68,56.94,33.28,16.96,5.36,14.00,9.93,3.11,397.02,154.85,"srwc-pont-beaupre-best,srwc-pont-fritzi-best,srwc-pont-fritzi-best,srwc-pont-beaupre-best,srwc-pont-beaupre-best","srwc-pont-raspalje,srwc-pont-raspalje,srwc-pont-fritzi-best,srwc-pont-beaupre-best,srwc-pont-beaupre-best"
301754,2020-09-01,11.01,55.28,32.20,16.63,7.65,18.91,13.04,4.09,367.62,147.90,"srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-fritzi-best,srwc-pont-fritzi-best,srwc-pont-beaupre-best","srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-raspalje,srwc-pont-fritzi-best,srwc-pont-raspalje"
288695,2020-09-01,5.91,31.85,18.46,9.68,5.91,14.07,10.23,3.38,192.66,87.17,"srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-fritzi-best,srwc-pont-beaupre-best,srwc-pont-beaupre-best","srwc-pont-raspalje-best,srwc-pont-raspalje,srwc-pont-raspalje,srwc-pont-beaupre-best,srwc-pont-beaupre-best"
291597,2020-09-01,8.02,42.25,24.55,12.76,5.94,13.58,9.57,2.67,293.28,119.41,"srwc-pont-beaupre-best,srwc-pont-fritzi-best,srwc-pont-beaupre-best,srwc-pont-beaupre-best","srwc-pont-raspalje,srwc-pont-raspalje,srwc-pont-raspalje,srwc-pont-raspalje"
304568,2020-09-01,11.62,57.44,33.52,17.20,5.38,14.01,10.03,3.13,416.67,161.11,"srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-fritzi-best,srwc-pont-beaupre-best","srwc-pont-beaupre-best,srwc-pont-raspalje,srwc-pont-raspalje,srwc-pont-beaupre-best"
303663,2020-09-01,14.51,63.82,37.83,18.28,9.48,22.07,16.21,4.64,409.18,148.67,"srwc-pont-beaupre-best,srwc-pont-fritzi-best,srwc-pont-beaupre-best,srwc-pont-beaupre-best","srwc-pont-raspalje,srwc-pont-raspalje,srwc-pont-beaupre-best,srwc-pont-beaupre-best"
